type,title,summary,link,category
Libro,La tercera revolución,"China se vuelve más poderosa y está cada día más interconectada con el resto del mundo. Sin embargo, desde el ascenso al poder del presidente chino Xi Jinping, el país se ha vuelto menos cercano al orden mundial liberal que pretende liderar. En este estudio imparcial, la experta en China Elizabeth C. Economy analiza el enfoque de Xi sobre el poder. La nueva China, según informa Economy, es menos democrática, menos abierta y menos libre, pero también más ambiciosa y deseosa de reafirmarse en la escena mundial. Describe tanto el vertiginoso crecimiento económico de China como sus innumerables desafíos, incluidos la horrible contaminación, el envejecimiento de la población y un gobierno ineficiente que insiste en ejercer control sobre cada rincón de la economía y la sociedad. Economy también detalla el férreo enfoque de Xi hacia la disidencia. A diferencia de autores de relatos más alarmista sobre China bajo Xi, Economy escribe en un tono neutro. getAbstract recomienda este libro a cualquier persona interesada en la estructura política de China y su creciente influencia en la economía global.",https://www.getabstract.com/es/resumen/la-tercera-revolucion/36563,política
Video,Por qué el fascismo es tan tentador y cómo sus datos pueden impulsarlo,"El historiador Yuval Noah Harari advierte que detectar fascistas no es fácil. No siempre parecen monstruos. Además, dice Harari, el fascismo del siglo XXI no se asemejará al de los años 1930. El objetivo de los fascistas de hoy es el control de los datos, y las tecnologías emergentes como la IA pueden cambiar las posturas políticas. getAbstract recomienda esta conferencia inteligente, que Harari impartió a través de un holograma desde Tel Aviv, a aquellos preocupados por las amenazas a la democracia.",https://www.getabstract.com/es/resumen/por-que-el-fascismo-es-tan-tentador-y-como-sus-datos-pueden-impulsarlo/34367,política
Libro,Los datos y Goliat,"Si envía un correo electrónico, usa un motor de búsqueda o le da “me gusta” a una página de Facebook, está bajo vigilancia. Las compañías reúnen información para hacerlo blanco de publicidad y la Agencia de Seguridad Nacional de EE.UU. (NSA, por sus siglas en inglés) recopila datos sobre virtualmente cualquier estadounidense. En esta obra bien investigada, el gurú de la seguridad Bruce Schneier muestra por qué la vigilancia de la NSA no hace más seguro el mundo, cubre por qué los mercadólogos recopilan sus datos y presenta ejemplos poderosos mientras aboga por la reforma. Aunque políticamente neutral, getAbstract recomienda la visión informada de Schneier a hacedores de políticas, especialistas en privacidad y a quien busque frenar los excesos de la era de la vigilancia.",https://www.getabstract.com/es/resumen/los-datos-y-goliat/25751,política
Libro,El fin de una época,"Para cualquiera que contemple los rascacielos y los trenes de alta velocidad de China, es fácil creer que la explosión del éxito económico podría conducir a un cambio político radical. Muchos creen que el dramático crecimiento económico del país ha preparado el escenario para un cambio hacia una sociedad más abierta. Pero hay un gran problema con esta premisa, argumenta el experto Carl Minzner: Beijing no tiene interés en renunciar al control. En todo caso, bajo el liderazgo de Xi Jinping, China se ha vuelto más represiva. Minzner pinta un panorama sombrío de la vida moderna en China al describir el aumento de la corrupción oficial y la disminución de la tolerancia hacia la disidencia. getAbstract recomienda este estudio elegantemente escrito y sólidamente argumentado como un contrapunto para aquellos que creen que China está en camino de convertirse en una democracia al estilo occidental.",https://www.getabstract.com/es/resumen/el-fin-de-una-epoca/34560,política
Libro,Ciudades extremas,"La crítica que hace el académico Ashley Dawson al sistema capitalista y su impacto ambiental atañe a casi cualquier persona que viva y trabaje en la comodidad y seguridad relativa que ofrece Occidente, en especial el Occidente urbano. Dawson presenta un tratado franco y valiente del cambio climático y expone cómo el impacto que ocasiona a los pobres del mundo se incrementará debido a las actividades de la minoría acomodada. Dawson abarca la mayoría de los temas de la discusión acerca del cambio climático, como la adaptación, pero no aborda tecnologías, como la captura y el secuestro de carbono, que ofrecen soluciones parciales. Mientras que las opiniones pertenecen al autor, getAbstract recomienda este tratado a quienes se interesen en temas relacionados con el cambio climático, la ciencia y la desigualdad del ingreso.",https://www.getabstract.com/es/resumen/ciudades-extremas/33742,política
Reporte,La decadencia de la verdad,"Jennifer Kavanagh y Michael D. Rich, de Rand Corp., afirman que la confianza de los estadounidenses en las instituciones y los hechos se desvanece. Varios libros analizan el creciente partidismo de la política en Estados Unidos, pero esta obra se centra en la “decadencia de la verdad”, que genera la división y es su resultado. Los autores presentan el convincente y polémico argumento de que la creciente disponibilidad de noticias y comentarios en línea y en la televisión aumenta la decadencia de la verdad. Opinan que el volumen de contenidos y noticias falsas desplaza los hechos legítimos. El estudio es escrupulosamente no partidista: aunque publicado a principios del 2018, en el libro apenas se menciona a Donald Trump, a quien los críticos –de izquierda y derecha– consideran la Prueba A de la prevaricación política. Deficiencias aparte, esta obra presenta una nueva perspectiva sobre un clima político cada vez más ajeno a las normas y soluciones anteriores para frenar la marea.",https://www.getabstract.com/es/resumen/la-decadencia-de-la-verdad/33743,política
Libro,El juego imperial,"La guerra civil de Ucrania ha cobrado miles de vidas y desplazado a más de un millón de personas. EE.UU. impuso duras sanciones a Rusia e instó al presidente Vladimir Putin a dejar de respaldar a los separatistas. Marvin Kalb, veterano periodista que trabajó para CBS News y NBC News como corresponsal diplomático principal y jefe de la oficina en Moscú y experto en seguridad nacional y relaciones entre Estados Unidos y Rusia, exhorta a Occidente a estudiar la historia de la región y afirma que la ignorancia de los líderes de Occidente contribuyó al conflicto y que solo pueden ayudar a resolverlo si comprendieran mejor la región y su historia. Su resumen, parte manual y parte advertencia, es una historia concisa e interesante de Ucrania y Rusia que aclara el vital y complejo conflicto.",https://www.getabstract.com/es/resumen/el-juego-imperial/33747,política
Libro,Mr. Putin,"Fiona Hill y Clifford G. Gaddy, socios de la Brookings Institution, trazan un retrato matizado del enigmático líder ruso que alguien describió como “el hombre sin rostro”. Son expertos en política exterior de Estados Unidos y superan los clichés de otras biografías de Putin para crear una visión más compleja de lo que lo motiva. Describen su pasado y su carrera en la KGB y exploran la manera como desarrolló sus agresivos conceptos del capitalismo, la política exterior y la seguridad interna. Gracias a su minuciosa investigación, experiencia política y estilo imparcial, Hill y Gaddy revelan a un hombre complejo, astuto y a veces contradictorio que exige ser entendido en sus propios términos.",https://www.getabstract.com/es/resumen/mr-putin/33735,política
Libro,Reyes y presidentes,"La alianza entre Estados Unidos y Arabia Saudita es peculiar. Como lo explica el exanalista de la CIA y actual experto en contraterrorismo Bruce Riedel, la relación es pragmática. Aunque comparten intereses económicos, y en ocasiones políticos, sus valores divergen. Esas tensiones son el centro del análisis de Riedel, quien examina eventos clave y cambios de liderazgo en ambas naciones. Aunque sus afirmaciones no son novedosas, su visión de las relaciones entre Estados Unidos y Arabia Saudita guía a los lectores por la política en Medio Oriente. getAbstract recomienda su libro a quien quiera sacudirse la sensación de que debería entender mejor al aliado de mayor tiempo de Estados Unidos en Medio Oriente.",https://www.getabstract.com/es/resumen/reyes-y-presidentes/34778,política
Libro,La solución del Uno por ciento,"Tras la gran recesión, la disminución de la clase media y la creciente brecha de la riqueza en Estados Unidos son los principales problemas económicos. En este análisis, Gordon Lafer explica lo que considera es la adquisición del Congreso y las legislaturas estatales por los intereses empresariales. Lafer, profesor de la Universidad de Oregón, ve la batalla contra los sindicatos públicos y las pensiones como un ataque de los ricos contra los trabajadores. Pone en duda la afirmación de que la sindicalización y las generosas redes de seguridad de los empleados afecten al crecimiento económico general. Lafer aborda el tema desde un punto de vista que seguramente será desagradable para los conservadores y libertarios, por lo que getAbstract lo recomienda a los republicanos interesados en argumentos con los que quizá no estén de acuerdo y a los demócratas que busquen confirmar sus puntos de vista.",https://www.getabstract.com/es/resumen/la-solucion-del-uno-por-ciento/34284,política
Libro,Refugio,"getAbstract le recomienda la apasionada mirada de Alexander Betts y Paul Collier sobre la crisis mundial de los refugiados para ponerla en contexto. Los profesores de la Universidad de Oxford presentan un sucinto análisis de las causas que llevan a casi el 1% de la población mundial a arriesgar la vida y cruzar el Mediterráneo. Su prosa es a la vez directa, erudita y refrescante y es un argumento convincente que explica por qué se necesita un enfoque nuevo y múltiple sobre los refugiados; pero parecen restar importancia a la inquietud económica y los temores culturales que recorren gran parte del mundo. Mientras no se calme la inseguridad, parece poco probable que los países poderosos tengan la “generosidad de espíritu” que los autores dicen que debería ser la base de toda política sobre los refugiados.",https://www.getabstract.com/es/resumen/refugio/33983,política
Libro,El mundo que nos viene,"El economista Josep Piqué plantea los escenarios futuros de Europa y, desde un punto de vista europeo, ofrece una mirada general de la historia de los países anglosajones –aparentemente en retroceso–, Asia, Latinoamérica y Medio Oriente. Como toda historia en curso, este análisis es imperfecto, pues los hechos van cambiando. Si bien es un relato estupendo, queda desvirtuado por unos pocos errores: nombres mal escritos y un uso de palabras que suenan igual en inglés, pero cuyo significado no se corresponde en español. Sin embargo, getAbstract considera que este libro puede interesar a empresarios internacionales y a quien busque entender los procesos geopolíticos actuales.",https://www.getabstract.com/es/resumen/el-mundo-que-nos-viene/33688,política
Reporte,Informe mundial de riesgos 2018,"El informe anual del Foro Económico Mundial del 2018, publicado antes de la conferencia anual del grupo en Davos, Suiza, incluye hipótesis aterradoras. El calentamiento global se acelera. La contaminación del aire sofoca a la mayoría de las ciudades. Las microfibras de plástico contaminan el agua y el cóctel de camarones que usted consume. Los precios de las acciones son poco realistas, los bonos tienen rendimientos negativos y los grandes bancos poseen más activos que nunca. La Reserva Federal de Estados Unidos y otros bancos centrales han reducido tanto los tipos de interés que no podrán responder con efectividad a otra crisis económica. Los ataques cibernéticos son desenfrenados, una nueva clase de nacionalismo perturba la geopolítica y, en algunos países, el desempleo juvenil es del 30%. Felizmente, el informe es sucinto y de lectura fluida. El presidente Donald Trump fue a Davos para hablar en la conferencia, aunque el informe lo incluye como una posible nueva fuente de riesgo.",https://www.getabstract.com/es/resumen/informe-mundial-de-riesgos-2018/32831,política
Libro,Yemen resiste,"Aunque ha sido elogiado por su controlada transición de poder posterior a la Primavera Árabe del 2011, Yemen sigue siendo enigmático para la mayoría de los expertos en geopolítica. En este estudio, la periodista londinense Ginny Hill ofrece la perspectiva de una comunicadora que ha pasado años conociendo la compleja mezcla de religión, tribalismo y anarquía de Yemen. Al llevar al lector tras las rejas del palacio presidencial así como a las playas de Yemen donde llegan los inmigrantes somalíes, Hill detalla aspectos clave de la historia y cultura de Yemen, ilustra cómo las posibilidades generadas por la Primavera Árabe fueron desaprovechadas y explica por qué las guerras actuales en Yemen probablemente continúen por años. Hill combina una evidente empatía por Yemen con la objetividad de una periodista profesional. getAbstract recomienda esta mirada interesante y seria a quienes estén listos para adentrarse en un país geopolíticamente importante.",https://www.getabstract.com/es/resumen/yemen-resiste/34255,política
Libro,Falso amanecer,"La Primavera Árabe, aclamada como el inicio de una nueva era democrática en Oriente Medio, ha sido una decepción hasta ahora: desde la caída de los hombres fuertes –Zine al-Abidine Ben Ali en Túnez, Hosni Mubarak en Egipto y Muammar al-Gadafi en Libia–, la violencia y el caos han reinado en la región. Steven A. Cook, erudito sobre Oriente Medio, investiga la promesa y la dura realidad del cambio que convulsiona al mundo árabe y se centra en cuatro países: afirma que Egipto aun es autoritario y Libia es ahora un caos; Turquía ha retrocedido desde su experimento con la democracia; y, a pesar de las promesas de una sociedad abierta, Túnez ha reprimido la disidencia. Cook presenta un análisis sólido y sobrio. Su estudio quizá no aporta al debate una investigación innovadora, pero incluye información abundante y es una mirada profunda a los reportajes sobre el desarrollo de la región desde la Primavera Árabe. getAbstract recomienda este libro a los lectores interesados en la política en Oriente Medio.",https://www.getabstract.com/es/resumen/falso-amanecer/34254,política
Libro,El cómplice del déspota,"Brian Klaas, de la London School of Economics, cree en el poder de transformación de la democracia. En este exhaustivo libro ofrece descripciones de las potencias occidentales que buscan difundir la libertad política y critica muchos de los poco entusiastas esfuerzos de los últimos decenios en pro de la democracia. Las recientes desventuras de Estados Unidos en Irak y Afganistán castigaron a muchos que antes defendieron la creación de la nación; pero Klaas arguye que dejar de fomentar la democracia es un error. Además de presentar percepciones y ejemplos reunidos en sus viajes por el mundo para estudiar las pseudo-democracias, también explora la tradición estadounidense de manipulación electoral. A veces su cruzada parece un tanto muy idealista, pero, al final, presenta un caso apasionado y persuasivo para tratar de ampliar el alcance cada vez menor de la democracia.",https://www.getabstract.com/es/resumen/el-complice-del-despota/33736,política
Libro,"Grandes poderes, grandes estrategias","El Mar Meridional de China es una zona de poco interés para Occidente, pero ello podría cambiar. Como lo explica esta antología, el Mar Meridional de China es tanto una vía marítima importante como el escenario de nuevas tensiones entre China y sus vecinos. En particular, es un lugar de alto riesgo en la rivalidad entre Beijing y Washington. Esta colección de ensayos no pretende esconder su preferencia. Muchos de los autores fueron oficiales militares de Estados Unidos y no se presentan voces pro-China, aunque, para ser justos, es difícil imaginar una justificación creíble de la actitud intimidatoria de China en la región. Aunque cada colaborador ofrece experiencia legítima e información útil, es probable que los lectores se cansen de los argumentos repetitivos. getAbstract recomienda este libro como lectura complementaria de otros estudios, como The South China Sea de Bill Hayton.",https://www.getabstract.com/es/resumen/grandes-poderes-grandes-estrategias/34256,política
Libro,La lucha por Cataluña,"Cuando la lucha por la independencia de Cataluña irrumpió en los titulares en el 2017, incluso a los observadores de la compleja política internacional los sorprendió el que los habitantes de Barcelona y la región estuvieran ansiosos por separarse. En su oportuno estudio el periodista suizo Raphael Minder expone los antecedentes y el contexto de los factores en torno al problema: los catalanes resienten la mala gestión financiera y económica realizada por España; y, tras los 40 años de represión de la cultura y el idioma catalanes del dictador Francisco Franco, los sentimientos locales persisten. Los catalanes se enfurecen contra los políticos corruptos de Madrid, que extraen más impuestos de Cataluña (Catalunya, en catalán) de lo que devuelven. Por desgracia, ese matizado debate carece tanto de dramatismo que Minder se esfuerza por exponer la disputa de manera convincente. getAbstract considera que Minder hace un trabajo admirable al exponer una historia completa para los lectores que quieren dar sentido a las luchas políticas pasadas y presentes de Cataluña.",https://www.getabstract.com/es/resumen/la-lucha-por-cataluna/33732,política
Libro,Irán,"Si menciona Irán a los occidentales, la mayoría pensará quizás en las ambiciones nucleares de Teherán, la crisis de los rehenes estadounidenses o el discurso del “eje del mal” del expresidente George W. Bush; pero, según Michael Axworthy, experto en Irán, la larga y matizada historia de Irán es mucho más que eso: examina el flirteo de Irán con la democracia, su rica tradición poética, sus conflictos con el resto del mundo musulmán y su explotación por las potencias de Occidente en el siglo XX. Cuando describe la historia antigua del país, su prosa es un poco lenta, al menos para quienes conocen poco a los personajes y sucesos; pero el ritmo se acelera cuando detalla la actualidad. Axworthy reconoce que el historial de derechos humanos de Irán es lamentable, pero expone el asombroso argumento de que la nación no es tan misógina como muchos suponen. En último caso, la exploración que hace del pasado y presente de Irán es de gran utilidad para desechar la retórica provocadora y ofrece una visión clara del país como un lugar con grandes fallas y una gran promesa.",https://www.getabstract.com/es/resumen/iran/33739,política
Libro,Brexit,"El periodista Ian Dunt plantea aspectos sólidos, reveladores y preocupantes sobre la manera en que el gobierno británico aborda el Brexit. Dunt invalida con destreza algunos mitos sobre el Brexit de quienes lo apoyan y cuestiona que el mundo después del Brexit será un lugar en el que resultará fácil o rápido crear acuerdos de libre comercio. Siempre políticamente neutral y aclarando que las opiniones presentadas son del autor, getAbstract recomienda este análisis experto, aunque no ofrezca buenas noticias sobre el futuro que el Brexit le depara a Gran Bretaña.",https://www.getabstract.com/es/resumen/brexit/29477,política
Video,¿Realmente sabe por qué hace lo que hace?,"El acto de explicar tiene una forma de convencer a las personas de sus propios argumentos. Pero el psicólogo experimental Petter Johansson lo insta a cuestionar esa certeza y ofrece como evidencia una investigación convincente. getAbstract recomienda esta conferencia a estrategas políticos, profesionales de recursos humanos y cualquiera interesado en entender el comportamiento humano.",https://www.getabstract.com/es/resumen/realmente-sabe-por-que-hace-lo-que-hace/34266,política
Video,Cómo transformar la fatiga apocalíptica en acción contra el calentamiento global,"El cambio climático puede hacer que la gente se sienta indefensa y sin esperanzas, pero el compromiso público es fundamental para solucionar el problema. El orador de TED Per Espen Stoknes, de forma creativa, expone hallazgos de la psicología y la economía para demostrar cómo el abordar las barreras mentales que tienen las personas en cuanto a la acción sobre el clima puede ayudar a superar esa inercia. Quizás usted ha sucumbido a algunas de las defensas interiores que Stoknes señala, por lo que getAbstract cree que cualquiera encontrará su charla estimulante y relevante.",https://www.getabstract.com/es/resumen/como-transformar-la-fatiga-apocaliptica-en-accion-contra-el-calentamiento-global/32508,política
Video,Conozca al líder con Jack Ma,"Jack Ma, fundador de Alibaba, presenta ideas audaces acerca de la globalización, el liderazgo, la educación y el futuro junto con algunas generalizaciones extremas sobre cuestiones de género y la edad. En la tradición de la serie de Davos “Conoce al líder”, Ma recurre a menudo a su experiencia personal. getAbstract recomienda esta charla informal con un magnate de los negocios.",https://www.getabstract.com/es/resumen/conozca-al-lider-con-jack-ma/33070,política
Libro,Equipos globales,"Para ser globalmente exitosos, los negocios deben tener equipos eficientes que operen al máximo alrededor del mundo. Los equipos globales se enfrentan a la geografía, cambios de horarios y barreras culturales y lingüísticas. Sus compañías a menudo deben conciliar las divergentes metas mundiales y locales. El experto en liderazgo Jo Owen explica que mientras los ejecutivos sénior tienden a ver las metas globales como máximas, los equipos también deben atender las prioridades locales y nacionales. El fascinante y específico manual de Owen, aunque por momentos repetitivo, incluye muchos detalles importantes. getAbstract recomienda su útil libro para gerentes sénior y líderes de equipos globales.",https://www.getabstract.com/es/resumen/equipos-globales/31727,política
Libro,La economía móvil de China,"La explosión de medios móviles en China significa que la economía de comercio electrónico más grande del mundo se está volviendo completamente digitalizada con gran rapidez. El autor Winston Ma, un director ejecutivo del fondo soberano de inversión chino Corporación de Inversión China, describe el mercado de comercio electrónico móvil de este país y la revolución tecnológica en curso. getAbstract recomienda su informe revelador a cualquiera que tenga negocios con China, a quien desee tenerlos y a quien le interese el comercio electrónico.",https://www.getabstract.com/es/resumen/la-economia-movil-de-china/30837,política
Libro,Gravar a los ricos,"La medida en la que los países occidentales desarrollados gravan a sus ciudadanos más ricos no está bien explicada, en parte porque monitorea un valor fluctuante. Los profesores Kenneth Scheve y David Stasavage encuentran que las dos guerras mundiales del siglo XX son las mayores precursoras del aumento de impuestos a los ricos en la historia. Los “argumentos compensatorios” que citaron los legisladores políticos contemporáneos equiparaban el sacrificio de soldados con que los ricos cumplieran su parte dando más dinero en impuestos. Los profesores probaron que estos argumentos compensatorios sobre el impacto de las movilizaciones militares masivas es la mejor manera de explicar el aumento en los impuestos durante el siglo XX. Su estudio aporta ideas sorpresivas y definitivas sobre los impuestos. getAbstract recomienda el análisis de los autores a historiadores, legisladores, reformadores de impuestos, a los ricos y a aquellos que quieran serlo.",https://www.getabstract.com/es/resumen/gravar-a-los-ricos/30838,política
Libro,El final del siglo asiático,"Las noticias del milagro económico de China han circulado tan ampliamente y durante tanto tiempo que la leyenda se ha convertido en hecho: este es el siglo asiático. Pero cuando el historiador Michael R. Auslin viajó por Asia, se quedó con una comprensión más matizada de la región. En este análisis ingeniosamente escrito y tajantemente argumentado, describe las profundas grietas debajo de la brillante superficie de la historia del éxito asiático. Las masas de China están furiosas bajo la dura opresión de sus gobernantes. Los pobres de India reciben poca ayuda de su Estado caóticamente gobernado. Y Japón sufre de un largo malestar, mientras las dos Coreas están al borde de una guerra. Aunque siempre políticamente neutral, getAbstract recomienda el sagaz análisis de Auslin a inversionistas internacionales, directivos globales y hacedores de políticas.",https://www.getabstract.com/es/resumen/el-final-del-siglo-asiatico/31179,política
Video,Una solución climática donde todas las partes pueden ganar,"En EE.UU, la política partidista se ha sobrepuesto al problema del cambio. Antes de que el presidente Trump decidiera retirar a EE.UU. del Acuerdo de París, el experto climático Ted Halstead presentó una propuesta política –una combinación de impuestos sobre las emisiones de carbono y dividendos del carbono– que los conservadores pueden apoyar. getAbstract valora los esfuerzos de Halstead para incluir el cambio climático en la agenda republicana.",https://www.getabstract.com/es/resumen/una-solucion-climatica-donde-todas-las-partes-pueden-ganar/30903,política
Video,La crisis de refugiados es una prueba de nuestro carácter,"La crisis de refugiados es amplia y compleja, y la retórica que la rodea es tan confusa e intensa que, por lo general, las personas consideran que este problema es imposible de resolver. David Miliband, defensor de los refugiados y exsecretario de relaciones exteriores del Reino Unido, propone cuatro soluciones. Miliband afirma que ignorar a las personas que se encuentran en una situación desesperada no solo es inmoral, sino que debilita la democracia. getAbstract recomienda esta plática apasionada y muchas veces personal a aquellas personas que estén interesadas en este tema humanitario.",https://www.getabstract.com/es/resumen/la-crisis-de-refugiados-es-una-prueba-de-nuestro-caracter/31284,política
Libro,La muerte de la experiencia,"Tom Nichols, profesor de asuntos de seguridad nacional en la Escuela de Guerra Naval de EE.UU., dice que esta nación se ha convertido en un país obsesionado con el culto a su propia ignorancia. Los estadounidenses siempre se han mostrado escépticos respecto a los intelectuales y a los expertos. Hoy día, dice Nichols, esa actitud se ha convertido en abierta hostilidad. Eso no augura nada bueno. Nichols culpa en parte a las universidades que no inculcan el pensamiento crítico, y a la proliferación de fuentes nuevas que confirman los prejuicios de sus audiencias. Nichols no ofrece muchas soluciones para los problemas que describe, pero brinda una imagen clara y aterradora de las actitudes actuales estadounidenses. Aunque siempre políticamente neutral, getAbstract cree que Nichols ayuda a entender el valor y los límites de la experiencia y brinda ideas para comunicarse con el público.",https://www.getabstract.com/es/resumen/la-muerte-de-la-experiencia/30335,política
Video,Cómo explotar la democracia,"La fórmula moderna para debilitar una democracia es lograr que los ciudadanos pierdan la confianza en su sistema político, dice la experta en ciberseguridad Laura Galante, y los hackers rusos están explotando el comportamiento en línea de la gente para hacer justo esto. La mejor manera de resistir esta ofensiva propagandística es cuestionar las fuentes, exigir hechos y buscar la verdad. getAbstract recomienda esta plática acreditada y puntual.",https://www.getabstract.com/es/resumen/como-explotar-la-democracia/31097,política
Video,Terreno político en común y polarización en Estados Unidos,"El columnista de opinión conservador David Brooks y la periodista Gretchen Carlson conversan con el curador de TED Chris Anderson para debatir con franqueza el crecimiento de la enorme división política de Estados Unidos y sugerir maneras para construir puentes. Aunque siempre políticamente neutral, getAbstract predice que los individuos del espectro político obtendrán nuevos entendimientos e ideas para superarla a partir de esta conversación respetuosa y abierta.",https://www.getabstract.com/es/resumen/terreno-politico-en-comun-y-polarizacion-en-estados-unidos/30331,política
Libro,El futuro de China,"El profesor David Shambaugh hace un llamado de atención a quienes creen que el progreso de China no se detendrá. Shambaugh explica que el país debe superar enormes obstáculos para lograr un desarrollo pleno, así como las razones por las que podría fracasar y volverse más nacionalista y represivo. Shambaugh aborda la necesidad que tiene China de innovar y de mejorar el desempeño de su sector de servicios, y la vincula a asuntos más complejos, entre ellos, la esperanza de que el Partido Comunista de China ceda el control, especialmente en el sector financiero. Hasta ahora, China ha desafiado la idea que se tiene en Occidente de que el éxito económico necesita de la democratización. getAbstract recomienda esta aguda visión de la economía de China a quienes estén invirtiendo o haciendo negocios en China, o planeen hacerlo.",https://www.getabstract.com/es/resumen/el-futuro-de-china/30911,política
Video,Nacionalismo versus globalismo,"El historiador Yuval Noah Harari, entrevistado por el curador de TED Chris Anderson, presenta argumentos convincentes a favor de una gobernanza global en medio de la creciente tendencia nacionalista. Abierta, elocuente y profundamente filosófica, la discusión se enriquece con las preguntas inteligentes de la audiencia en el estudio y de Facebook. Si bien mantiene su neutralidad política, getAbstract recomienda esta conversación enriquecedora a cualquier persona que se pregunte si hay alguna escapatoria al actual malestar político.",https://www.getabstract.com/es/resumen/nacionalismo-versus-globalismo/29799,política
Libro,Trabajo forzado,"Millones de personas en el mundo viven en esclavitud. La mayoría son trabajadores en servidumbre en el sur de Asia, atrapados en una red de deudas. Pocos de ellos se liberan, debido a los bajos salarios y la escalada de obligaciones. Siddharth Kara informa sobre el flagelo del trabajo forzado en el sur de Asia. Detalla lo que las naciones de la región deben hacer para eliminar el trabajo forzado y cómo las entidades privadas pueden ayudar. Aunque tiene un formato denso, getAbstract recomienda el impactante informe de Kara a inversionistas internacionales, expertos centrados en la oferta, estudiantes y quienes se opongan y deseen ayudar a detener esta explotación de seres humanos.",https://www.getabstract.com/es/resumen/trabajo-forzado/27148,política
Libro,El poder de competir,"Con sus inventos tecnológicos y la legendaria ética laboral de su pueblo, hace tiempo Japón parecía estar a punto de dominar la economía global. Pero desde principios de la década de 1990, Japón se ha rezagado, mientras que Estados Unidos, China y otras naciones crecieron sensiblemente. Esta visión general de los infortunios de Japón explica una letanía de políticas desinformadas como el empleo de por vida y la regulación excesiva. La narrativa se elabora en forma de un diálogo entre padre e hijo. El padre es el difunto Ryoichi Mikitani, que fuera profesor emérito de economía en la Universidad de Kobe y presidente y director de la Sociedad Japonesa de Economía Monetaria, y el hijo es Hiroshi Mikitani, fundador, presidente y director ejecutivo de Rakuten, Inc. Su conversación hace de este estudio sobre la política económica japonesa una lectura accesible y fascinante. getAbstract recomienda esta investigación informada de la economía de Japón a gente de negocios y hacedores de políticas que buscan información sobre el tigre debilitado.",https://www.getabstract.com/es/resumen/el-poder-de-competir/28414,política
Libro,El triángulo chino,"China es un socio comercial clave para Latinoamérica. Este país invirtió miles de millones en el desarrollo de infraestructura en Latinoamérica y facilitó un mercado para los recursos naturales latinoamericanos que impulsó un auge del 2003 al 2013. El informe del profesor Kevin P. Gallagher ofrece una introducción analítica de la relación de China con Latinoamérica. Su libro es de rápida lectura y brinda un sólido panorama general en el primer capítulo, así como datos y ejemplos en los capítulos posteriores. getAbstract recomienda las reflexiones de Gallagher, siempre políticamente neutral, a inversionistas y ejecutivos interesados en el comercio, los recursos naturales, China o Latinoamérica.",https://www.getabstract.com/es/resumen/el-triangulo-chino/30420,política
Libro,La guerra cibernética no tendrá lugar,"El libro de Thomas Rid es rico en análisis y detalles. Recurre a una gama de pensadores, entre ellos, el filósofo Thomas Hobbes y el filósofo militar Carl von Clausewitz, para ilustrar su tesis de que la guerra cibernética desvía la atención de cómo las naciones deben debatir y abordar los ciberataques. Hurga en las implicaciones de cómo las capacidades basadas en internet afectan a la violencia, el sabotaje y el espionaje. El libro de Rid es persuasivo, aunque a veces la abundancia de detalles distrae del argumento central. getAbstract recomienda esta obra a hacedores de políticas de los sectores público y privado, y a quienes se interesen en los desafíos de seguridad provocados por internet.",https://www.getabstract.com/es/resumen/la-guerra-cibernetica-no-tendra-lugar/26803,política
Libro,Gánsteres económicos,"Los economistas Raymond Fisman y Edward Miguel recorren África y Asia para señalar dónde los análisis económicos de costo-beneficio pueden explicar la corrupción, la pobreza y algunos espantosos crímenes de lesa humanidad. Su estudio constituye una gran lectura sobre las motivaciones psicológicas y económicas de la gente. getAbstract recomienda su trabajo a inversionistas, académicos, ONG, organizaciones de beneficencia y hacedores de políticas que busquen comprender mejor los problemas aparentemente intratables de pobreza y corrupción en el mundo en desarrollo.",https://www.getabstract.com/es/resumen/gansteres-economicos/28416,política
Libro,La sexta extinción,"Hace 66 millones de años, en el planeta Tierra, cayó un asteroide que exterminó a los dinosaurios y a un gran número de aves, mamíferos, plantas y formas de vida marina. Elizabeth Kolbert, periodista de la revista The New Yorker, dice que fue la quinta vez en 500 millones de años que todas las formas de vida desaparecieron casi por completo. Hoy el planeta atraviesa una sexta extinción pero, esta vez, aclara la autora, el agente de destrucción masiva es el ser humano. El hombre transforma el mundo: construye ciudades, caminos y granjas; tala bosques y llena la atmósfera y el océano de CO2 a niveles nunca antes registrados. Anfibios, aves, mamíferos y reptiles están en peligro de extinción; quizá los arrecifes de coral del mundo desaparezcan hacia finales del siglo XXI. Kolbert no endulza las alarmantes ideas que presenta. Es una gran escritora, que aliviana los temas más oscuros con un poco de humor y relatos esclarecedores. A pesar de mantenerse siempre políticamente neutral, getAbstract recomienda este llamado de atención a inversionistas y líderes de negocios, funcionarios, estudiantes y a quien le preocupe la peculiar posición del humano en el equilibrio de la naturaleza.",https://www.getabstract.com/es/resumen/la-sexta-extincion/23813,política
Libro,Marca País,"La “marca país” es una serie de estrategias dirigidas a aprovechar los atributos y la reputación nacionales, no solo para atraer más turistas, sino también inversionistas y compradores de productos de exportación. Si bien la edición tiene algunas erratas ortográficas y gramaticales, su investigación es profunda y aporta información interesante. getAbstract considera que esta obra es relevante para empresarios, emprendedores, administradores turísticos y todos los interesados en la industria de la promoción nacional.",https://www.getabstract.com/es/resumen/marca-pais/30656,política
